sentence_id	n	v	w	n_first_index	n_last_index	v_first_index	v_last_index	w_first_index	w_last_index	sentence_text
17210357	insight	like	would	26	26	24	24	23	23	I did not want to revert it if it was infact a legitimate removal by an administrator I am new at editing and would like some insight on what I should do .
17211201	summary	like	would	12	12	10	10	8	8	I did read all of that , I would just like a summary after consideration .
17218026	list	like	would	6	6	4	4	3	3	I disagree and would like a list of examples that you think is not allowed on Wikipedia .
17219937	admin	like	would	10	10	8	8	7	7	I disagree , which I why I would like an admin to render an opinion here .
17223333	detail	like	would	22	22	17	17	16	16	I dislike massive articles greatly and this gives a reasonable amount of detail -LRB- though I would like more context and operational-level detail -RRB- in a reasonable length .
17227873	guidance	like	would	12	12	10	10	9	9	I ' d like to fix the article but would like some guidance as to where to start .
17228677	advice	like	would	19	19	17	17	16	16	I ' d like to issue a request to change it to the user but first would like community advice .
17229768	advice	like	would	17	17	16	16	15	15	I ' d like to possibly take it to FAC at some point , and would like advice on comprehensiveness , comprehensibility , and prose from folks not conversant with the subject matter .
17229818	comment	like	would	11	11	9	9	8	8	I ' d like to promote this but would like another comment or two just to make sure nothing ' s missing .
17229947	opinion	like	would	16	16	13	13	12	12	I ' d like to prune it to the essentials , but would like some outside opinion on that .
17230711	input	like	would	20	20	18	18	17	17	I ' d like to see if I can spruce it up a little more , and would like additional input .
17230714	advice	like	would	16	16	15	15	13	13	I ' d like to see if it ' s assessed properly and would also like advice on how to improve it .
17231496	feedback	like	would	15	15	13	13	12	12	I ' d like to take this to FAC eventually , and would like any feedback , especially with respect to accuracy and completeness .
17231615	input	like	would	35	35	30	30	29	29	I ' d like to think it could make it to A-class or GA-level , but I have not worked on a film article to this extent before and would like this WikiProject ' s input on what I ' ve done and any improvements I can make .
17233998	clarity	like	would	12	12	10	10	9	9	I do think it is too restrictive , and would like more clarity .
17239659	answer	like	would	20	20	18	18	17	17	I doubt one instance of it is an ANI matter , but since its here , I would like an answer to my above question .
17240381	location	like	would	8	8	5	5	4	4	I doubt that he would like the exact location of his residence to be given out .
17242831	article	like	would	12	12	10	10	9	9	I doubt this can achieve FA status but I would like the article to be as good and complete as possible .
17244090	opinion	like	would	12	12	10	10	9	9	I do understand that I may be wrong and would like your opinion on how I may be able to fix the article so that it may accepted on Wikipedia .
17250144	instruction	like	would	6	6	5	5	4	4	If acceptable , I would like instruction on moving it from user page status to a live submission .
17251299	instructor	like	would	15	15	18	18	17	17	If a client books a lesson for the time of the R-slot without specifying which instructor they would like -LRB- known as a red lesson , for the color it appears on the schedule -RRB- , then the booking system will automatically allocate it to the instructor with an R slot .
17258610	article	like	would	24	24	22	22	21	21	IDL , puffed up with imaginary BLP concerns to support or trumph a weak rationale , and irrelevant mention if Brandt would like the article to go .
17264737	opinion	like	would	13	13	10	10	9	9	I do feel like I have been short-changed and would like a second opinion .
17267461	apology	like	would	32	32	29	29	28	28	I do hope that this case is pursued to its conclusion and exposed for the false charge that it is and when my innocence is proved , I would like a public apology from the people who accused me .
17269327	feedback	like	would	21	21	17	17	16	16	I do know of some general areas where I need to work on , but I would like some more constructive feedback .
17271399	mentor	like	would	8	8	6	6	5	5	I do need help and would like a mentor .
17271471	advice	like	would	11	11	10	10	9	9	I done some major work on this article and would like advice and comments .
17271796	mentor	like	would	30	30	28	28	27	27	I do not advocate any kind of sanction being placed on Ankitbhatt ; I only ask him to maintain civility , and if deemed necessary , I would like a mentor being asked to monitor his interactions closely .
17277177	idea	like	would	18	18	16	16	15	15	I do not know how to do it , but I ' m sure someone would like the idea .
17278004	someone	like	would	27	27	23	23	22	22	I do not know if anything here is grounds for an immediate block or deletion of the user page , but I would like an admin or someone more comfortable with addressing this sort of issue than me to take a look at it .
17278593	user	like	would	22	22	20	20	19	19	I do not know if it ' s a personal attack or not , but if so , I would like the user to be warned .
17280031	somebody	like	would	18	18	17	17	16	16	I do not know if this is the right place to present this , but I would like somebody that is more familiar with ethnic issues and neutrality policies to take a look at the Marian Cozma article .
17280837	information	like	would	15	15	13	13	12	12	I do not know much about the subject at hand , but would like more information about it from others .
